#Note - the user should implement his/her own light-curve quality cuts, and calculate his/her own mu values.  

Update 1a:  High-z HST SN distances were given here with a different format.  These have been removed. 
Update 1b: Small changes to the peculiar velocities were made from Hudson from 2M++ data.  These have <0.1% impact on H0.
Update 2: Small fix of output of DEC position of handful of CfA4 SNe.
Update 2b: Fixed the small fix of output of DEC position of handful of CfA4 SNe. 9/25/16
Update 3: Cut out id=15 as not used in Riess 2016
User note: This list does not have duplicate SNe removed - most of the SNe have the same name, but a handful of SDSS that have duplicates don't: (sdss=['16314','16392','16333','14318','17186','17784','7876’],truname=['2006oa','2006ob','2006on','2006py','2007hx','2007jg','2005ir’]).
User note: Intrinsic scatter and distance scatter due to redshift error is not included here. 11/14/2016

NVAR: 41 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MUERR_NOSIGMB MURES MUPULL sbar cbar ERRCODE 
SN: 06D2ca 6 4 0 D2 0.53216 0.00001 0.53100 0.00001 9.8080 0.2895 48.1922 45.0995 22.1815 53795.738 0.144 1.3181 0.2807 4.70141e-02 3.23404e-02 23.0439218232 2.77105e-02 1.08753534882e-05 2.79232e-07 5.04281e-04 -2.65114e-08 -5.41415e-09 24 41.2681 2.15103e-02 149.789825 2.302517 2.302517   42.4099  0.0966  0.0966 -0.014 -0.150  1.329  0.045 0 
SN: 06D2cd 6 4 0 D2 0.93116 0.00001 0.93000 0.00001 7.9080 0.4595 16.5702 6.3999 5.3511 53790.355 1.408 0.3058 0.9921 2.75271e-02 9.28249e-02 24.7154676668 8.70515e-02 2.33239741575e-06 2.40065e-07 3.62750e-02 -1.55003e-07 3.89827e-09 25 18.4453 0.8590 150.241501 2.534039 2.534039   44.0001  0.3385  0.3385  0.089  0.262  0.225  0.047 0 
SN: 06D2ck 6 4 0 D2 0.55316 0.00001 0.55200 0.00001 11.1930 6.60000e-02 41.0470 38.3430 17.9787 53793.707 0.408 1.46541e-02 0.3906 -3.25545e-02 3.74544e-02 23.1577934399 3.32871e-02 9.7925606681e-06 3.07582e-07 5.21000e-03 -7.40409e-08 -7.00187e-09 25 38.9976 3.68602e-02 150.366730 1.863630 1.863630   42.5879  0.1029  0.1029  0.062  0.602 -0.072 -0.014 0 
SN: 06D2ga 6 4 0 D2 0.84116 0.00001 0.84000 0.00001 9.0510 0.2885 19.5211 12.9514 7.1312 53869.062 0.656 1.2543 0.6930 -5.90141e-02 7.00663e-02 23.991212723 6.13560e-02 4.54468598292e-06 2.60958e-07 1.43725e-02 -1.08942e-07 3.23910e-09 13 13.1266 0.4381 149.783783 1.938493 1.938493   43.6770  0.2451  0.2451  0.038  0.155  1.219 -0.049 0 
SN: 06D3bz 6 4 0 D3 0.72739 0.00001 0.72700 0.00001 10.2930 6.20000e-02 37.9104 27.4105 6.7425 53776.527 0.437 -7.94973e-01 0.4105 -1.04828e-01 6.59343e-02 23.6577557069 4.25286e-02 6.17879034723e-06 2.42268e-07 6.64684e-03 -6.18647e-08 2.49239e-10 12 8.0682 0.8391 214.291840 53.024826 53.024826   43.1986  0.2108  0.2108 -0.055 -0.261 -0.780 -0.119 0 
SN: 06D3df 6 4 0 D3 0.44238 0.00001 0.44200 0.00001 10.4600 3.20000e-02 97.8337 95.8868 63.3262 53850.695 0.386 1.1591 0.1661 -2.60886e-02 2.26857e-02 22.4017 2.40391e-02 1.96475e-05 4.39864e-07 -5.83809e-04 7.97937e-09 -7.73440e-09 39 33.8057 0.7054 215.571701 52.957684 52.957684   41.9721  0.0617  0.0617  0.032  0.517  1.117 -0.016 0 
SN: 06D3dt 6 4 0 D3 0.28240 0.00001 0.28200 0.00001 9.5890 6.90000e-02 119.0195 103.3512 90.2959 53849.062 0.013 7.08244e-02 7.68463e-02 8.85532e-02 2.17148e-02 21.8863 2.58089e-02 3.15846e-05 7.59790e-07 7.18150e-06 -4.94451e-09 -1.40082e-08 34 79.6454 1.58163e-05 214.340271 52.452816 52.452816   40.9489  0.0488  0.0488  0.148  3.031  0.010  0.149 64 
SN: 06D3el 6 4 0 D3 0.51940 0.00001 0.51900 0.00001 9.5540 9.75000e-02 73.1494 71.0171 46.0689 53894.438 0.127 0.8160 0.1136 -1.40864e-01 2.51881e-02 22.5508384845 2.38541e-02 1.71263319908e-05 3.58309e-07 1.60391e-04 -1.21700e-08 -5.70669e-09 37 67.2673 1.70463e-03 214.254532 52.232403 52.232403   42.4289  0.0686  0.0686  0.070  1.028  0.785 -0.117 64 
SN: 06D3en 6 4 0 D3 1.06039 0.00001 1.06000 0.00001 7.7150 0.9350 14.3873 8.8223 6.3220 53881.238 0.105 -1.09761e+00 0.3137 -1.51904e-01 5.78428e-02 24.4578211944 7.98224e-02 2.95709095426e-06 2.39980e-07 3.11053e-03 -1.42480e-08 8.72196e-09 34 33.1803 0.5562 215.305573 52.456078 52.456078   44.1023  0.2459  0.2459 -60.117 -244.479 -1.074 -0.185 4 
SN: 06D3fp 6 4 0 D3 0.26838 0.00001 0.26800 0.00001 9.5500 0.2595 145.4089 127.4557 117.0805 53905.328 0.081 -7.14655e-02 5.36369e-02 4.57006e-02 2.17587e-02 21.4445 2.60562e-02 4.74479e-05 1.15246e-06 1.59425e-05 -6.59547e-09 -2.12648e-08 26 53.2917 1.24563e-03 215.077530 52.897163 52.897163   40.6200  0.0481  0.0481 -0.054 -1.128 -0.060  0.023 64 
SN: 06D3gn 6 4 0 D3 0.25040 0.00001 0.25000 0.00001 10.5900 0.1125 107.7402 99.9826 85.4776 53921.234 0.091 -5.25972e-01 9.62630e-02 0.1091 2.54176e-02 21.5956 2.82153e-02 4.1283e-05 1.08689e-06 2.29431e-04 -2.28263e-08 -2.25428e-08 16 45.9320 9.97463e-05 214.435959 52.361183 52.361183   40.5109  0.0592  0.0592  0.009  0.148 -0.529  0.113 64 
SN: 06D4ba 6 4 0 D4 0.69892 0.00001 0.70000 0.00001 8.5440 0.4240 21.0164 17.4299 7.7409 53904.789 0.548 0.6973 0.4211 -9.70703e-02 6.72883e-02 23.434929639 4.98043e-02 7.58658361114e-06 3.45271e-07 2.04989e-03 -1.01740e-07 -3.54034e-10 35 43.2856 0.1587 333.898895 -18.229116 -18.229116   43.1606  0.2267  0.2267  0.008  0.034  0.688 -0.093 0 
SN: 06D4bw 6 4 0 D4 0.73091 0.00001 0.73200 0.00001 9.2760 0.1495 28.3043 19.0503 8.3538 53909.332 0.472 0.6810 0.2593 1.49989e-02 6.06623e-02 23.721309993 3.61087e-02 5.82747011301e-06 2.11882e-07 3.03739e-04 -2.50119e-08 -1.02474e-09 35 38.7864 0.3452 333.765503 -17.883453 -17.883453   43.0973  0.1952  0.1952 -0.175 -0.894  0.739 -0.034 0 
SN: 06D4cl 6 4 0 D4 0.99891 0.00001 1.00000 0.00001 9.3330 0.4615 16.0448 9.0505 8.1073 53938.016 0.617 1.1923 0.3848 -8.08331e-02 5.19214e-02 24.202564344 6.05601e-02 3.74082980169e-06 2.07465e-07 4.51115e-03 -2.94958e-08 4.58804e-09 46 43.8760 0.5616 334.237732 -17.450634 -17.450634   43.9473  0.1979  0.1979 -0.159 -0.804  1.252 -0.116 0 
SN: 06D4cq 6 4 0 D4 0.40991 0.00001 0.41100 0.00001 9.1070 8.80000e-02 100.4976 64.3927 49.4698 53947.441 0.103 0.4318 9.44574e-02 -3.96372e-02 2.21414e-02 22.299 2.61999e-02 2.15976e-05 5.27511e-07 -1.48478e-04 -6.85505e-09 -8.75546e-09 41 62.8470 1.56647e-02 334.231354 -17.711981 -17.711981   41.8095  0.0555  0.0555  0.057  1.019  0.395 -0.020 0 
SN: 2004ef 2004 64 0 NULL 0.03002413548529148 0.00001 0.03097 0.00001 10.974 0.03 41.6755 38.4722 35.7053 53265.086 0.476 -1.77974e+00 0.1941 0.1060 3.47364e-02 16.6798419722 4.83368e-02 0.00382003887654 1.78641e-04 2.93963e-04 -7.61065e-06 -4.72357e-06 10 3.2522 0.9870 340.541748 19.994410 19.994410   35.4292  0.0833  0.0833 -0.234 -2.807 -1.559  0.026 0 
SN: 2005am 2005 64 0 NULL 0.008216810412704945 0.00001 0.00660 0.00001 9.702 3.731 76.9301 71.4286 66.6667 53436.414 0.184 -1.90698e+00 4.53658e-02 4.06620e-02 2.88740e-02 13.3871763722 4.64323e-02 0.0792741424381 3.49219e-03 -1.01759e-04 6.85323e-07 -7.81681e-05 57 68.8926 0.1550 139.054535 -16.304440 -16.304440   32.3213  0.0616  0.0616  0.055  0.895 -1.915  0.062 0 
SN: 2005cf 2005 64 0 NULL 0.00696878507733345 0.00001 0.00648 0.00001 8.695 4.484 111.1077 100 100 53534.184 0.036 -1.03519e-01 4.88898e-02 -1.72875e-02 2.97451e-02 12.9991280574 6.57908e-02 0.113326385962 7.10944e-03 2.11929e-05 -3.23100e-06 -1.66787e-04 52 61.7015 0.1679 230.384277 -7.413240 -7.413240   32.3654  0.0573  0.0573  0.139  2.431 -0.116  0.031 0 
SN: 2005dv 2005 64 0 NULL 0.01063 0.00001 0.01040 0.00001 9.989 3.636 71.4286 62.4817 52.6296 53601.133 0.905 3.9825 1.6378 -5.95293e-02 4.21833e-02 14.5616767677 0.1325 0.026874440188 3.54400e-03 -1.47646e-02 -6.36766e-03 -2.88457e-05 14 15.1854 0.4381 205.268661 67.672089 67.672089   34.6309  0.4346  0.4346  1.371  3.155 -0.932  0.014 1 
SN: 2005el 2005 64 0 NULL 0.015220358967781067 0.00001 0.01488 0.00001 10.93 3.085 111.1067 100.0174 100 53646.828 0.057 -1.37570e+00 3.46224e-02 -8.12778e-02 3.27176e-02 14.6016186281 7.49428e-02 0.0259040926028 1.82178e-03 -2.48756e-04 6.69270e-06 -4.93775e-05 98 179.3663 1.40119e-06 77.953102 5.194220 5.194220   33.9881  0.0587  0.0587 -0.058 -0.992 -1.365 -0.103 64 
SN: 2005eq 2005 64 0 NULL 0.02762594260275364 0.00001 0.02840 0.00001 10.918 0.499 76.9303 71.4330 66.6766 53654.777 0.091 1.2704 7.82588e-02 1.06710e-02 2.86346e-02 16.0596517195 5.14953e-02 0.00676304203497 3.33507e-04 -3.80833e-04 1.02693e-06 -7.64719e-06 66 46.0239 0.9765 47.205650 -7.033400 -7.033400   35.5316  0.0595  0.0595  0.061  1.022  1.239  0.034 0 
SN: 2005eu 2005 64 0 NULL 0.03522401303052902 0.00001 0.03553 0.00001 -1.0 0.0 49.9845 47.6251 22.2226 53660.715 0.108 0.8871 0.1022 -6.15074e-02 3.62359e-02 16.2084979015 8.39496e-02 0.0058965714845 4.75983e-04 9.98101e-05 -1.72275e-06 -1.49114e-05 65 122.2615 3.15519e-05 36.930161 28.176861 28.176861   35.8505  0.0590  0.0590 -0.119 -2.021  0.937 -0.106 64 
SN: 2005ew 2005 64 0 NULL 0.00202 0.00001 0.00250 0.00001 -1 0 100 83.3508 76.9159 53636.227 0.463 1.9752 0.3972 -1.41909e-01 0.1150 12.8467503303 0.3224 0.130384188331 4.65355e-02 -1.66297e-03 -1.54993e-03 -6.69757e-03 22 22.5632 0.4865 54.848949 35.047050 35.047050   32.8906  0.1131  0.1131  2.739 24.218 -6.494  1.285 0 
SN: 2005hc 2005 64 0 NULL 0.045957401394844055 0.00001 0.04589 0.00001 10.621 0.132 45.4588 43.4818 39.9846 53668.305 0.142 0.4219 0.1204 -2.44026e-03 2.78514e-02 17.1597582651 3.46648e-02 0.00245534938894 8.19393e-05 -6.27230e-05 -7.52862e-07 -1.85006e-06 54 73.2792 5.02633e-02 29.199789 -0.213730 -0.213730   36.5535  0.0642  0.0642  0.013  0.200  0.415  0.002 0 
SN: 2005hf 2005 64 0 NULL 0.04330330714583397 0.00001 0.04311 0.00001 11.154 0.017 41.6717 35.7115 34.4861 53664.094 0.731 -1.93157e+00 0.1972 -6.27883e-02 4.78783e-02 17.0287434786 8.51932e-02 0.00277011145277 2.28258e-04 -1.89048e-03 1.54545e-05 -1.11817e-05 29 17.4385 0.9669 21.774960 19.116899 19.116899   36.2802  0.0766  0.0766 -0.120 -1.573 -1.822 -0.138 0 
SN: 2005hj 2005 64 0 NULL 0.05679946020245552 0.00001 0.05742 0.00001 10.009 0.013 47.6265 41.6810 41.6765 53672.875 0.697 2.2662 0.3362 -3.75400e-02 3.14876e-02 17.4260720851 4.09851e-02 0.00192117471587 7.30264e-05 -4.86455e-04 2.89328e-06 -1.87534e-06 27 33.7875 0.1723 21.701651 -1.238140 -1.238140   37.1869  0.0827  0.0827  0.142  1.711  1.944  0.005 0 
SN: 2005iq 2005 64 0 NULL 0.03353433310985565 0.00001 0.03370 0.00001 10.66 4.028 50 43.4713 38.4506 53687.820 0.146 -1.12129e+00 0.1146 -7.00600e-02 2.76122e-02 16.5739387072 3.22679e-02 0.00421133683326 1.27536e-04 -9.54516e-05 -5.91041e-07 -3.02098e-06 40 30.0906 0.8955 359.635101 -18.709160 -18.709160   35.9613  0.0629  0.0629  0.110  1.755 -1.184 -0.026 0 
SN: 2005ir 2005 64 0 NULL 0.07528 0.00001 0.07633 0.00001 10.56 0.005 31.2422 31.2401 23.2516 53683.293 0.867 2.7618 0.6337 -1.59435e-02 3.59379e-02 18.1673839311 4.13854e-02 0.00097065173152 3.64488e-05 4.83499e-04 -2.05606e-06 -9.39081e-07 16 29.1801 2.27497e-02 19.182480 0.794690 0.794690   37.9306  0.1251  0.1251  0.238  1.903  1.899  0.028 0 
SN: 2005kc 2005 64 0 NULL 0.014416665770113468 0.00001 0.01386 0.00001 11.093 0.439 66.6622 52.6497 52.6316 53697.859 0.074 -4.09811e-01 6.87073e-02 0.2474 3.41655e-02 15.4002149093 8.41471e-02 0.0124142009573 1.01713e-03 -3.85556e-05 -7.62121e-07 -2.87617e-05 27 100.9475 3.55379e-10 338.530457 5.568340 5.568340   33.9031  0.0607  0.0607  0.013  0.207 -0.413  0.251 64 
SN: 2005ke 2005 64 0 NULL 0.00381 0.00001 0.00420 0.00001 10.317 2.708 71.4126 58.8294 58.8269 53699.105 0.062 -1.52806e+00 6.15540e-02 0.6700 3.61218e-02 14.8983 4.55194e-02 1.97098e-02 8.43900e-04 -8.57279e-05 -8.50714e-07 -1.90360e-06 43 2333.6152 0 53.768150 -24.944151 -24.944151   31.9345  0.1193  0.1193  0.653  5.469 -1.567  0.851 66 
SN: 2005ki 2005 64 0 NULL 0.02033822424709797 0.00001 0.01946 0.00001 10.889 0.195 66.6709 66.6708 28.5739 53705.344 0.087 -1.64496e+00 6.01671e-02 -6.79351e-02 3.00521e-02 15.3253121154 3.65838e-02 0.0133011868836 4.53898e-04 -1.49139e-04 -2.23023e-06 -1.09305e-05 33 29.4478 0.6447 160.117584 9.202280 9.202280   34.6328  0.0691  0.0691 -0.003 -0.038 -1.644 -0.069 0 
SN: 2005ls 2005 64 0 NULL 0.02059 0.00001 0.02121 0.00001 10.528 0.047 83.3505 71.4379 62.5148 53715.168 0.204 0.7380 0.1304 0.3571 3.17683e-02 16.0525472013 6.55164e-02 0.00680746104635 4.44958e-04 -4.63055e-05 4.11618e-07 -1.14144e-05 27 45.5861 1.92265e-02 43.566311 42.724758 42.724758   34.3760  0.0617  0.0617 -0.449 -7.284  1.029  0.201 2 
SN: 2005lu 2005 64 0 NULL 0.03190722316503525 0.00001 0.03224 0.00001 -1.0 0.0 52.6491 45.4595 29.4098 53711.391 2.211 0.5637 0.5482 0.1409 0.1188 16.9620087 0.1943 0.00294573149808 5.93104e-04 1.32921e-02 -5.12457e-05 -4.41999e-05 21 13.2517 0.9259 39.015640 -17.263750 -17.263750   35.9313  0.2865  0.2865  0.179  0.625  0.521  0.196 0 
SN: 2005lz 2005 64 0 NULL 0.041320350021123886 0.00001 0.04000 0.00001 10.331 4.652 55.5455 52.6341 47.6257 53736.086 0.152 -1.19663e+00 0.1357 8.62725e-02 3.22560e-02 17.4225143246 6.20561e-02 0.00192742301107 1.18816e-04 -1.16715e-04 -1.55661e-06 -2.96279e-06 31 60.3724 1.21983e-03 32.707199 34.982731 34.982731   36.3148  0.0696  0.0696  0.080  1.157 -1.260  0.112 64 
SN: 2005mc 2005 64 0 NULL 0.026335274800658226 0.00001 0.02515 0.00001 10.891 0.474 71.4134 66.6479 62.4929 53733.840 0.161 -2.67613e+00 0.1234 0.2362 3.05096e-02 17.0334383406 4.16488e-02 0.00275807686317 1.11321e-04 -7.74546e-05 -8.24968e-07 -2.64759e-06 30 52.2570 9.84345e-03 126.776154 21.646280 21.646280   35.2538  0.0697  0.0697  0.051  0.730 -2.704  0.256 64 
SN: 2005M 2005 64 0 NULL 0.025516118854284286 0.00001 0.02300 0.00001 10.112 0.033 52.6250 41.6637 22.7293 53403.582 0.915 1.8646 0.3879 0.2234 4.71826e-02 15.9700269139 5.77567e-02 0.00734519472439 4.10445e-04 2.94969e-03 -2.80576e-05 -1.76622e-05 1 14.0692 8.80858e-04 144.384827 23.200609 23.200609   34.8657  0.1022  0.1022 -0.140 -1.367  2.080  0.172 64 
SN: 2005ms 2005 64 0 NULL 0.02663096785545349 0.00001 0.02590 0.00001 10.635 0.138 83.3475 76.9347 76.9256 53744.191 0.065 0.4133 8.00176e-02 -2.89179e-02 2.68724e-02 15.9036898957 3.57405e-02 0.00780802838689 2.64132e-04 -4.13322e-05 -2.42392e-06 -5.80363e-06 26 30.9504 0.2301 132.309677 36.129639 36.129639   35.3783  0.0595  0.0595  0.112  1.876  0.371  0.016 0 
SN: 2005mz 2005 64 0 NULL 0.017118949443101883 0.00001 0.01760 0.00001 10.939 0.596 71.4455 71.4345 66.6845 53745.461 0.088 -2.93214e+00 7.43814e-02 0.2424 3.85655e-02 16.1747229248 9.94980e-02 0.0060827313381 5.92229e-04 -2.85738e-04 6.79296e-07 -1.90307e-05 43 242.4862 2.98511e-29 49.957958 41.505241 41.505241   34.3400  0.0688  0.0688 -0.075 -1.097 -2.908  0.222 64 
SN: 2005na 2005 64 0 NULL 0.027069352567195892 0.00001 0.02629 0.00001 11.551 2.938 76.9375 71.4147 58.8155 53741.461 0.453 -4.17606e-01 0.1068 -3.14872e-02 3.21055e-02 15.8192467514 6.05341e-02 0.00843895590486 4.88187e-04 -4.38062e-04 9.20468e-06 -1.23631e-05 27 43.0958 3.40700e-02 105.402748 14.132990 14.132990   35.1856  0.0653  0.0653 -0.114 -1.749 -0.370 -0.077 0 
SN: 2006ac 2006 64 0 NULL 0.02385568432509899 0.00001 0.02330 0.00001 10.981 0.096 71.4254 66.6603 58.8265 53781.848 0.088 -1.03173e+00 6.89991e-02 5.21779e-02 2.63518e-02 15.924652216 3.07121e-02 0.00765853080724 2.23969e-04 -3.93114e-05 -1.38756e-06 -5.28629e-06 49 69.3327 3.64543e-02 190.437057 35.068871 35.068871   34.9456  0.0567  0.0567 -0.087 -1.536 -1.005  0.014 0 
SN: 2006ah 2006 64 0 NULL 0.05097 0.00001 0.05000 0.00001 -1.0 0.0 31.2521 23.8125 9.8996 53774.703 2.086 -6.48772e-01 0.4093 9.00118e-02 0.1173 17.9672452233 0.2243 0.00116710287931 2.80405e-04 2.23437e-04 -6.76609e-07 -4.18674e-07 15 26.6178 4.59313e-02 206.556427 -9.131090 -9.131090   36.9245  0.4485  0.4485  0.191  0.426 -0.671  0.130 0 
SN: 2006ak 2006 64 0 NULL 0.04049113392829895 0.00001 0.03910 0.00001 11.2 0.04 50 43.4887 41.6780 53781.676 0.710 -1.24424e+00 0.1434 2.95722e-02 4.04035e-02 16.9843059316 7.10626e-02 0.00288580984834 2.00187e-04 -1.71309e-03 8.89795e-06 -6.86610e-06 27 19.1352 0.8939 167.386002 28.631010 28.631010   36.0456  0.0794  0.0794 -0.137 -1.721 -1.138 -0.030 0 
SN: 2006al 2006 64 0 NULL 0.06900 0.00001 0.06780 0.00001 10.189 0.011 38.4646 35.7101 33.3218 53787.156 0.752 -1.40265e+00 0.2930 -8.67265e-02 3.65384e-02 18.1036887135 5.80758e-02 0.00102923647471 5.53257e-05 6.89745e-04 -2.31870e-06 -9.51682e-07 21 14.7104 0.8744 159.867661 5.183440 5.183440   37.5034  0.1085  0.1085  0.081  0.748 -1.486 -0.066 0 
SN: 2006an 2006 64 0 NULL 0.06849 0.00001 0.06737 0.00001 8.074 0.227 45.4653 43.4721 40.0061 53790.539 0.546 0.5902 0.2170 -2.00001e-02 1.00437e-03 17.864715129 3.96836e-02 0.00128267645651 4.93641e-05 9.12108e-08 -1.22412e-06 -1.16965e-09 29 104.4664 3.61310e-10 183.661453 12.229930 12.229930   37.3365  0.0544  0.0544 -0.072 -1.330  0.777 -0.020 64 
SN: 2006ar 2006 64 0 NULL 0.023299794644117355 0.00001 0.02249 0.00001 10.27 0.069 76.9271 76.9231 66.6491 53813.680 0.152 -1.00900e+00 0.2230 0.1116 2.72689e-02 16.2348577032 3.06328e-02 0.00575536449747 1.68492e-04 1.10924e-03 -6.12664e-06 -4.05203e-06 17 62.1338 9.20741e-07 159.377563 65.016052 65.016052   35.0748  0.0613  0.0613  0.119  1.942 -1.157  0.156 64 
SN: 2006ax 2006 64 0 NULL 0.01773950643837452 0.00001 0.01798 0.00001 -1.0 0.0 66.6863 66.6452 58.8436 53827.516 0.038 0.2624 3.89421e-02 -6.63700e-02 2.66884e-02 14.7983805246 4.19637e-02 0.0216090001059 8.46206e-04 -9.94207e-05 3.19871e-07 -1.76563e-05 60 89.5140 1.01459e-02 171.014297 -12.291530 -12.291530   34.3681  0.0571  0.0571 -0.093 -1.630  0.277 -0.105 0 
SN: 2006az 2006 64 0 NULL 0.03173835948109627 0.00001 0.03108 0.00001 11.789 0.019 71.4380 66.6766 58.8281 53826.891 0.081 -1.45443e+00 4.58793e-02 -7.09312e-02 2.65764e-02 16.2267172517 2.94883e-02 0.00579821497097 1.59536e-04 -1.27382e-04 1.53867e-07 -3.68362e-06 85 163.5427 9.36166e-07 183.061035 56.179749 56.179749   35.5702  0.0596  0.0596 -0.102 -1.711 -1.435 -0.115 64 
SN: 2006bb 2006 64 0 NULL 0.025775371119379997 0.00001 0.02471 0.00001 10.945 0.438 62.5154 58.8189 52.6179 53813.906 0.612 -2.23455e+00 0.2061 -3.74081e-02 5.52951e-02 16.0839617248 8.94427e-02 0.00661321451723 5.74366e-04 5.13017e-03 -5.39542e-05 -2.84456e-05 15 9.3061 0.9003 128.379562 41.517830 41.517830   35.2143  0.0904  0.0904  0.052  0.571 -2.228 -0.012 0 
SN: 2006B 2006 64 0 NULL 0.01525 0.00001 0.01636 0.00001 10.385 0.013 71.4286 58.8173 39.9911 53732.059 1.089 -1.11569e+00 0.2202 0.3785 7.56936e-02 16.0303955667 0.1347 0.006947988844 9.34452e-04 -7.27544e-04 -2.20497e-05 -7.19062e-05 2 2.1516 0.5415 350.290863 33.400211 33.400211   34.0280  0.1135  0.1135 -0.226 -1.987 -0.897  0.244 2 
SN: 2006bd 2006 64 0 NULL 0.02514 0.00001 0.02405 0.00001 10.931 0.432 28.5727 23.8100 12.8156 53813.445 0.724 -2.78846e+00 0.1704 0.3131 7.04399e-02 17.4788531743 9.10948e-02 0.00183011960691 1.66485e-04 2.55900e-03 -1.34730e-05 -8.91423e-06 19 28.6985 9.38670e-02 174.618423 20.526239 20.526239   35.4450  0.1589  0.1589  0.342  2.154 -2.844  0.445 2 
SN: 2006bk 2006 64 0 NULL 0.04981 0.00001 0.04938 0.00001 11.581 0.452 62.4748 52.6058 29.4092 53824.785 0.552 0.7632 0.1340 0.1865 3.23455e-02 16.8048142452 4.83091e-02 0.00340462157598 1.61257e-04 9.33424e-05 -3.40507e-06 -2.99044e-06 44 108.5080 3.64978e-07 226.140030 35.964039 35.964039   35.6607  0.0858  0.0858 -1.046 -12.189  1.234 -0.137 64 
SN: 2006bq 2006 64 0 NULL 0.021871604025363922 0.00001 0.02215 0.00001 10.916 0.419 83.3458 83.3425 83.3378 53848.285 0.181 -1.70532e+00 7.02864e-02 6.14066e-02 2.84903e-02 15.9571980483 4.77087e-02 0.00743257209893 3.40211e-04 -7.28535e-05 1.44078e-06 -7.65823e-06 50 86.4450 1.42228e-03 279.995575 39.982319 39.982319   34.8552  0.0586  0.0586 -0.067 -1.142 -1.692  0.034 64 
SN: 2006br 2006 64 0 NULL 0.02563 0.00001 0.02468 0.00001 11.43 0.021 43.4814 43.4712 21.2732 53827.324 0.495 0.6346 0.3229 6.38372e-02 3.19122e-02 16.7613 6.24236e-02 3.54399e-03 2.09730e-04 7.93572e-05 -5.01139e-05 -3.66422e-06 33 156.7558 1.10878e-17 202.507156 13.415730 13.415730   35.9794  0.1150  0.1150  0.818  7.114 -1.203  0.189 64 
SN: 2006bt 2006 64 0 NULL 0.03113757260143757 0.00001 0.03208 0.00001 11.094 0.033 76.9231 62.5154 58.8210 53858.258 0.117 0.1804 7.50276e-02 9.47736e-02 2.68935e-02 16.693660488 4.14328e-02 0.00377169133602 1.50555e-04 -2.39709e-04 6.67346e-07 -3.29272e-06 52 126.3207 6.34618e-08 239.127197 20.045931 20.045931   35.7523  0.0567  0.0567  0.010  0.172  0.176  0.099 64 
SN: 2006bu 2006 64 0 NULL 0.08192 0.00001 0.08100 0.00001 11.048 0.044 35.7187 32.2464 31.2491 53850.559 1.706 2.9254 0.6501 -1.06159e-01 4.02197e-02 17.8462227337 6.86527e-02 0.00130473422709 7.92041e-05 3.66767e-03 -2.81837e-06 -1.86504e-06 10 6.4529 0.8415 208.198898 5.313450 5.313450   37.9120  0.1266  0.1266  0.084  0.661  2.667 -0.091 0 
SN: 2006bw 2006 64 0 NULL 0.0315963476896286 0.00001 0.02996 0.00001 10.356 0.131 71.4465 71.4116 52.6283 53850.297 0.016 -1.95141e+00 0.1498 0.1271 5.45217e-02 16.8160099318 0.1147 0.00336972242371 3.86644e-04 7.75396e-04 -8.78991e-06 -4.82881e-06 20 22.3257 0.3810 218.486694 3.798840 3.798840   35.4760  0.1871  0.1871 -0.113 -0.606 -1.940  0.102 0 
SN: 2006bz 2006 64 0 NULL 0.02900 0.00001 0.02811 0.00001 10.357 0.122 55.5506 47.6095 37.0446 53863.012 0.265 -4.34091e+00 0.3081 0.5840 3.07148e-02 18.0802 3.33928e-02 1.05179e-03 3.28514e-05 6.66013e-04 -1.02956e-06 -9.26770e-07 28 110.8385 1.68184e-11 195.180679 27.961470 27.961470   34.9892  0.0766  0.0766 -0.460 -6.007 -3.377  0.437 67 
SN: 2006cc 2006 64 0 NULL 0.03294 0.00001 0.03280 0.00001 11.167 0.024 66.6861 66.6852 52.6352 53874.047 0.056 0.2302 6.83009e-02 0.3774 2.63643e-02 17.6494216691 3.02870e-02 0.00156398977114 4.73987e-05 -6.61784e-05 -9.47294e-08 -1.12346e-06 68 148.6780 8.91402e-08 242.485245 43.126640 43.126640   35.8389  0.0556  0.0556  0.047  0.845  0.216  0.398 66 
SN: 2006cf 2006 64 0 NULL 0.04277569800615311 0.00001 0.04154 0.00001 10.969 0.007 62.5229 55.5709 55.5556 53874.176 0.527 -3.03269e-01 0.2167 -9.41355e-02 3.21793e-02 16.7894822737 4.07537e-02 0.00345300102399 1.30091e-04 -1.10505e-03 6.41034e-06 -3.63046e-06 6 30.4482 7.85656e-05 163.510773 46.026791 46.026791   36.3660  0.0766  0.0766  0.047  0.618 -0.368 -0.076 64 
